name,vicinity,types,latitude,longitude
사루노유메,"5-89 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409563,127.0705446
죽이야기 건국대병원점,"110 Neungdong-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54052859999999,127.0712225
소담김밥,"스타시티영존빌딩, KR 서울특별시 광진구 화양동 4-20번지 지하2층 B208호","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54064960000001,127.0714118
명동할머니국수건대스타시티점,South Korea,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54064960000001,127.0714118
Ashley Queens,"110 Neungdong-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409098,127.0715119
구의동 손칼국수,"251-177 Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.540932,127.083935
최고집 풍천장어,"1층, 79 Guui-dong, Achasan-ro 51-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54059869999999,127.0850053
조선한식,자양동 241-1번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5413019,127.0639884
청정옥샤브샤브,"1층, 24-2번지 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5410824,127.0636913
황가네나주곰탕,자양동 24-2번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5410824,127.0636913
장화신은젖소,"장화신은젖소, 서울특별시 자양4동, 3층 HALL, MARKET","['restaurant', 'food', 'point_of_interest', 'establishment']",37.541332,127.0653344
Analog Kitchen,"200 Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5412511,127.0656985
Niskoli,"3층, 커먼그라운드 MH동, 200 Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5412723,127.0657131
포몬스(건대점),South Korea,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.540984,127.0664616
빔스다이너,"17-1 Jayang-dong, 번지 3층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5411175,127.0660706
벼락닭꼬치,"17-1번지 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5411175,127.0660706
Beomga,"17-1번지 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5411175,127.0660706
side show,"17-1 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54114360000001,127.0660855
자버자버,"48-8 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.541333,127.0659852
조마루뼈다귀건대점,"8-3 자양제4동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5410951,127.0664061
Poloi,"8-3 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.540984,127.0664616
Gyejinsang,"Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54129819999999,127.0668616
카페루미건대점,"48-14 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5410951,127.0679059
보쌈족발,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5410673,127.0679337
황제참치,"48-31 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54134499999999,127.0678504
왕관치킨-炸雞鱿鱼,"48-31 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54135649999999,127.0678125
여왕돼지,"48-33번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54131429999999,127.0679375
Sinla,"48-28 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5414006,127.0676282
홍콩반점0410 건대역점,"7-4 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.540984,127.0682114
믹존스피자 건대입구점,"8 Achasan-ro 29-gil, 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411784,127.0683225
촌천닭갈비와야채곱창,"7-4 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.540984,127.0682114
한경길의닭삼 건대점,"7-4 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.540984,127.0682114
Kkeulliji,화양동 7-4번지 화양동 1층 3호 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5410367,127.0682748
팔각도 건대점(8gakdo kondae),"7-4 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411211,127.068208
로니로티 건대점,"225 Achasan-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409582,127.0684686
Qoo Qoo Bluerail Konkuk University Branch,"225 Achasan-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409582,127.0684686
SALTCOKE,화양동 7-5번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5412019,127.06831
영동양대창,"2층, 7-25 Hwayang-dong, 번지 1호, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411012,127.0684584
진선양대창,"7-25 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411012,127.0684584
진선소양대창,"80-1 Dongil-ro 22-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411012,127.0684584
건대옛골,"7-6 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411506,127.0684892
멋있는사람들,"48-25 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5412617,127.0680726
Lapae,"1층, 48-25번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5412803,127.0680816
보리든해,"48-25 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5412803,127.0680816
함밝×파스타리코,"48-25 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5413106,127.068207
초박살껍데기,"2층, 7-26 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5410474,127.0686073
바른치킨 건대역점,"48-25 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54132719999999,127.0681024
소래포구,화양동 7-28번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5411297,127.068647
킹케밥 건대점 - King Kebab Kondae Branch,"1floor, 82 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.541174,127.0686654
서울뚝배기 건대직영점,"9-90 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5413749,127.0684214
오징어촌건대점,"7-29 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.541084,127.0687936
맥반석돌솥구이,"7-33 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54101179999999,127.0689336
88선수촌,"1층, 7-33번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5410321,127.068947
단골손님,화양동 7-33번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5410321,127.068947
함선생,"2층, 88 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54105730000001,127.0689602
종로빈대떡 신사업9호점,"92 Dongil-ro 22-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409916,127.0690697
성주의한상,"9-86번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411479,127.0691277
조선참갈빗살,화양동 9-86번지 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411479,127.0691277
시카고피자,화양동 8-99번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5410882,127.0693174
오릭스빠,"9-23 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5412836,127.0691883
춘천닭갈비,"8-101 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54101179999999,127.0695447
마미떡 건대점,"2층, 95 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",37.5410431,127.0694345
더 스파이시,"8-100 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5410431,127.0694345
솔트코크샵일육칠오,화양동 8-100번지 하동 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5410431,127.0694345
대양참치 건대본점,South Korea,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54101179999999,127.0695447
건대맛의거리상가번영회,"6 Achasan-ro 31-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54124669999999,127.0694025
고기굽는놈,"8-29 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5412873,127.0694315
골목대장,"8-29 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5412873,127.0694315
서울닭한마리,"9-23 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413173,127.0691836
60년전통신촌황소곱창건대직영점,"2층, 9-72 Hwayang-dong, 번지 1호, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413541,127.0692168
여기가핫스팟,"8-27 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411228,127.0698194
Paik's Pan,"101, 동일로22길, 광진구","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411228,127.0698194
힘찬쭈꾸미소불고기,화양동 8-35번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413805,127.0694824
Yug-Ilgwan,"1층, 2층, 10 Achasan-ro 31-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413805,127.0694824
土豆湯專門店 Dob,"9 Achasan-ro 31-gil, 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.541409,127.069324
김덕후의 곱창조 건대점,"24-1, 아차산로33길, 광진구","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5411759,127.0699542
조선부뚜막건대점,"군자대한곱창, KR 서울특별시 광진구, 8-22 Hwayang-dong, 번지","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5411474,127.0700896
대한치킨당,"8-22 Hwayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5411474,127.0700896
해피투게더,"5-73 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.540984,127.0702668
육회먹은 연어 건대점,"20 Achasan-ro 33-gil, 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5411092,127.070322
대포항횟집,"8-94 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5413173,127.0700446
대원숯불갈비,"8-95 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54126179999999,127.0701835
전국포크생고기,"8-95 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5412895,127.0701835
쿠마상회,"8-86 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5413694,127.0698572
Mitinglum,"5-75 Hwayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54118369999999,127.0703528
철판25,화양동 5-75번지 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54118369999999,127.0703528
족발야시장 건대입구점,"22 Achasan-ro 33-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54118369999999,127.0703528
그때그시절,"Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411785,127.0703779
명문닭한마리,"Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5412896,127.0704335
불막열삼,"5-50 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54129500000001,127.0704136
Bajyu,"Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54101179999999,127.0708501
Gogiseog,"5-100 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5412516,127.0706867
닭들의침묵,"5-50 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54131729999999,127.0704335
겐로쿠우동,"5-106 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5410118,127.0708779
더골뱅이,"5-105 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411507,127.0708223
부탄츄 건대점,"5-105 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411846,127.0708298
숲속의빈터,"5-106 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5410118,127.0709056
옛날그집,"5-61 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413729,127.0704612
Cafe 4B,"5-99 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413173,127.0707177
Sasimi,"23 Achasan-ro 33-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413467,127.0702184
Tongkeunso,"8-92 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413451,127.0702112
Tangmalu,"5-61 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5414006,127.0704612
돈쫄라건대점,"5-46 Hwayang-dong, Gwangjin-gu","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5412896,127.0710445
이화 한정식,"5-93 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5414284,127.0709612
박사아구찜전문,구의동 254-108번지 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413005,127.0834403
도리도리닭도리,"1층, 104번지 Guui-dong, 251, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5410179,127.0852022
광나루남원추어탕,"248-86번지 Guui-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54098999999999,127.0854639
문가네본가면옥,구의동 248-86번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54098999999999,127.0854639
우정옥돌갈매기살,"248-86 Guui-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54098430000001,127.0854875
뒷고기클라쓰,"1층, 96 Achasan-ro 51-gil, Gwangjin-gu, 서울","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5411351,127.085531
자가제빵선명희피자 구의점,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54122229999999,127.0855573
추억이닭,"1층, 11번지 Guui-dong, 248, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5413364,127.0856419
Gwipumchan,"192 Achasan-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5414539,127.0648612
Thai Grill,"17-5 Jayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5414465,127.0649505
본가건대역점,자양동 17-5번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5415421,127.0649535
Gwiepoomchan,"2층, 재성빌딩, 192 Achasan-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5415866,127.0649297
(주)태원그릴타이,"3층, 17-9번지 Jayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5414487,127.065108
Bandung Restaurant Common Ground,"17-1 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54143750000001,127.0655
현대기사식당,"49-20 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417894,127.0656839
꾸이꾸이,화양동 49-11번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417135,127.0660088
함평순대국,"49-11 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417135,127.0660088
옥슨식당,"1층, 49-11번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417135,127.0660088
건대우동집,"1층, 201 Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417904,127.0660431
의령우마을,"49-12 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54162280000001,127.0663783
Wonseok Choi's Pork bbq - Kondae (korean bbq restaurant),"199 Achasan-ro, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54180660000001,127.0656999
뽕사부,"205 Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417161,127.0663313
Royal Indian Restaurant,"42 Dongil-ro 22-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5418277,127.0664351
인생설렁탕,"48-5 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5414786,127.0667213
성수계 건대본점,"1 층, 209 Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5414435,127.0669661
요가네부대찌게,"48-23 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417616,127.0667394
맛닭꼬 건대점,"8 Achasan-ro 25-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417748,127.0667476
홍대연가,화양동 49-13번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5418277,127.0664351
에스(S)노래방,"B1층, 48-21번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5416669,127.0669565
왕관치킨,"48-21 화양동, Gwangjin-gu","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5416669,127.0669565
Patina,"48-19 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5415672,127.0671282
육문선생,화양동 48-19번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54160069999999,127.0671282
Uchetong,"48-19 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54160069999999,127.0671282
우창식당,"Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54162280000001,127.0670727
조개까고골뱅이까고,"48-20 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54163080000001,127.0670532
심야식당 하리,"지하1층, 52 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54163080000001,127.0670532
청년감자탕순대국,"46-55 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5416903,127.0670785
고고90포차,"48-21 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417068,127.066996
Deungdae,"Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54178939999999,127.0672115
낙원스낵,"46-48 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417663,127.0673039
아웃닭 건대점,"51 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5418192,127.0671878
열혈전복,화양동 46-55번지 지하1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5418192,127.0671878
인생꼬치479 건대점,"2층, 49 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5418534,127.0670944
양철북 건대점,"46-47 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5417339,127.0674337
딜리샤스,"2층, 딜리샤스, 46-56 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5418635,127.0670854
총각네조개구이,"48-28번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5414318,127.0676452
소리M,"47-68 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54162280000001,127.067767
Seusiya,"47-67 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54165059999999,127.0676559
Halu,"47-67 Hwayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5416614,127.0676231
새마을식당,"69 Dongil-ro 22-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5415222,127.068022
화양주막,"1층, 주막, 4 화양동 Achasan-ro 27-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417871,127.0676838
이찌방이야기,"1층, 46-47번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417618,127.0674453
Ganppai,화양동 46-47번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417618,127.0674453
Daepocha,화양동 46-47번지 3층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417618,127.0674453
딸부자네불백 건대역점,"1층, 47-73번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5414686,127.0681947
모로미식당건대점,화양동 47-73번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5414686,127.0681947
미도참치,"47-81 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5417979,127.0683626
광어2마리 대호횟집,"71 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54152819999999,127.0682171
사거리냉삼,"12 Achasan-ro 29-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413939,127.0684333
용범이네 인계동 껍데기 건대입구점,"12 Achasan-ro 29-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413939,127.0684333
Pyujeon,화양동 9-90번지 2층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413939,127.0684333
Teochi,화양동 9-90번지 2층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413939,127.0684333
서울뚝배기,화양동 9-90번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5413939,127.0684333
황소곱창 건대본점,"16 Achasan-ro 29-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5415576,127.0685172
피자브라더스 건대점,"47-71 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5416975,127.0683231
브롱스 건대점,"2층, 17 Hwayang-dong, Achasan-ro 29-gil, Gwangjin-gu","['liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",37.5416975,127.0683231
Sala,화양동 47-71번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5416975,127.0683231
육쌈냉면 건대점,"1층, 19 Achasan-ro 29-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417979,127.0683626
음식점업,"19 Achasan-ro 29-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54182549999999,127.0683748
돕감자탕 전문점,"9 Achasan-ro 31-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5414696,127.0692892
오뎅끼데스까,화양동 9-25번지 하동 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54176199999999,127.068612
천지 샤브샤브 2,"22 Achasan-ro 29-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54176199999999,127.068612
Bain,"22 Achasan-ro 29-gil, Gwangjin-gu","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5417894,127.0685721
서소문연탄구이,"9-19 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5415117,127.0692947
Kyochon Chicken Konkuk University,"13 Achasan-ro 31-gil, Hwayang-dong, Gwangjin-gu","['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",37.5416671,127.0693804
평화김해뒷고기 건대본점,"9-19 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54152000000001,127.0693494
돈수작,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54152000000001,127.0693494
Gwangbondalg,화양동 9-19번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54152000000001,127.0693494
진미훠궈,"9-1 Achasan-ro 31-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54157519999999,127.0693215
Miwang-Yang,"2층, 49 Achasan-ro 33-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.541588,127.069711
화기애애 본점,"8-37 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5417061,127.0696557
삼부자철판곱창,South Korea,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5418431,127.0695231
Nalita,화양동 9-16번지 1호 2층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5418431,127.0695231
후타리본,"20-6 Achasan-ro 31-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5416657,127.0698874
용용선생 건대점,"25 Achasan-ro 33-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54142890000001,127.0702513
지구상사,"3층, 27 Achasan-ro 33-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54153600000001,127.0702398
